 nT
YEAR DOY HR  1    2     3     4     5        6     7     8     9  10   11   12 
2025 148  8 51  14.8  11.9  -8.7  -0.5  179972.   3.3  542.  1.87 27   -24  341
2025 148  9 51  15.2  12.3  -8.3  -1.3  174539.   3.7  538.  2.03 30   -23  444
2025 148 10 51  15.8  14.5  -6.4  -0.4  164829.   4.1  530.  2.18 30   -20  693
2025 148 11 51  16.3  15.3  -5.5   0.2  156561.   4.1  524.  2.18 30   -21  470
2025 148 12 51  16.6  15.9  -4.9   0.9  125505.   3.6  511.  1.93 17   -18  262
2025 148 13 51  16.6  15.9  -4.7  -0.3  118888.   3.8  500.  2.05 17   -19  128
2025 148 14 51  15.5  14.0  -5.2  -3.1  165111.   6.5  455.  3.08 17   -20  141
2025 148 15 51  15.1  13.2  -4.5  -4.3  159631.   6.8  441.  3.00 33   -19  213
2025 148 16 51  14.5  14.1  -2.0  -2.1  174813.   6.5  432.  2.97 33   -20  743
2025 148 17 51  14.1  13.8  -1.8  -1.1  161277.   6.7  427.  3.01 33   -25  790
2025 148 18 51  14.1  13.7  -1.6  -2.3  155471.   6.8  422.  3.18 33   -31  832
2025 148 19 51  14.4  14.1  -1.8  -2.3  134116.   6.7  423.  3.08 33   -41  829
2025 148 20 51  15.0  12.7  -7.7  -0.7  113023.   8.9  436.  3.84 33   -46  799
2025 148 21 51  15.1  11.4  -3.9   6.3   94616.  11.7  432.  4.58 30   -33  337
2025 148 22 51  15.9  13.1  -1.1   7.5   74463.  14.6  397.  4.61 30   -29  108
2025 148 23 51  16.5  15.5  -4.0   2.7   94454.  12.2  372.  4.00 30   -21   89
2025 149  0 51  20.6  11.9 -12.0  -5.9  133008.  20.4  417.  7.39 63   -19  540
2025 149  1 51  20.6   3.1  -8.0 -12.6  580867.  10.1  517.  5.50 63   -38  802
2025 149  2 51  15.3   5.9  -6.9  -8.8  834418.   6.7  579.  4.37 63   -60  971
2025 149  3 51  13.0  10.9  -4.8  -2.7  813994.   5.0  593.  3.52 50   -70  863
2025 149  4 51  12.4  11.0  -3.6   2.1  535065.   4.7  625.  3.67 50   -63  525
2025 149  5 51  13.4   7.4  -8.3  -1.6  599889.   5.3  662.  5.04 50   -50  425
2025 149  6 51  14.8   8.0  -6.6  -5.3  471231.   5.3  671.  4.83 50   -47  615
2025 149  7 51  13.1   7.5  -7.0  -1.8  419061.   5.3  676.  4.87 50   -51  718
2025 149  8 51  12.3   6.7  -6.5  -3.2  364869.   5.5  689.  5.13 50   -50  864
2025 149  9 51  12.0   8.2  -5.5   2.4  327499.   6.0  675.  5.24 53   -56  853
2025 149 10 51  11.4   7.5  -4.9   0.2  328955.   6.2  672.  5.33 53   -49  266
2025 149 11 51  11.4   5.7  -7.2  -3.0  389173.   5.8  676.  5.08 53   -39  564
2025 149 12 51  11.9   7.8  -7.1   1.6  327841.   5.2  654.  4.28 57   -54  728
2025 149 13 51  11.6   6.2  -7.7   0.2  328497.   5.5  667.  4.67 57   -60  709
2025 149 14 51  11.5   3.8  -8.3  -3.2  348477.   5.3  691.  4.95 57   -53  586
2025 149 15 51  11.8   4.7  -9.0   1.1  305512.   5.6  684.  4.97 53   -54 1050
2025 149 16 51  12.1   6.0  -6.7  -2.6  328701.   5.5  678.  4.80 53   -50  841
2025 149 17 51   9.3   4.4  -4.4  -2.2  237257.   4.1  709.  3.92 53   -52 1002
2025 149 18 51   8.8   2.5  -6.0   1.1  289493.   4.2  735.  4.38 57   -41  516
2025 149 19 51   6.9   2.8  -3.0  -3.2  344896.   4.1  738.  4.42 57   -37  525
2025 149 20 51   6.9   0.5   0.2  -3.5  368423.   4.3  770.  5.02 57   -39  807
2025 149 21 51   6.7   3.6  -1.2  -1.4  343294.   3.9  739.  4.24 53   -45  760
2025 149 22 51   6.8   5.2  -1.0   2.1  317951.   3.9  723.  3.94 53   -42  501
2025 149 23 51   6.6   5.9  -1.1   1.1  328178.   3.7  715.  3.59 53   -38  230
2025 150  0 51   6.8   2.7   0.1  -4.3  284666.   3.6  733.  3.75 43   -38  519
2025 150  1 51   7.0   4.3  -2.8  -3.1  239893.   3.2  706.  3.23 43   -42  905
2025 150  2 51   7.2   5.1  -0.7  -1.7  244406.   3.2  700.  3.19 43   -42  696
2025 150  3 51   7.1   3.6  -3.7  -2.4  263370.   3.2  719.  3.37 43   -48  777
2025 150  4 51   6.8   4.2  -2.2  -0.9  320620.   3.2  723.  3.41 43   -49  544
2025 150  5 51   7.3   3.1  -4.9   1.6  291347.   3.3  743.  3.52 43   -47  534
2025 150  6 51   7.2   3.1  -1.8   4.1  296463.   2.9  757.  3.20 40   -40  243
2025 150  7 51   6.9   5.1   0.6   1.9  326419.   2.8  741.  2.96 40   -38  744
2025 150  8 51   7.0   4.5  -2.5   1.6  296843.   2.8  742.  2.92 40   -44  562
2025 150  9 51   7.5   4.5  -4.7   1.7  240757.   2.7  730.  2.70 33   -36  289
2025 150 10 51   7.4   4.9  -3.9   0.9  243014.   2.5  717.  2.46 33   -30  326
2025 150 11 51   6.9   5.2  -0.7   1.0  347760.   2.6  746.  2.75 33   -24  403
2025 150 12 51   6.6   3.6  -1.6  -1.0  390413.   2.6  758.  2.85 40   -28  583
2025 150 13 51   6.2   2.0  -3.5  -3.8  407814.   3.0  773.  3.44 40   -36  656
2025 150 14 51   6.0   2.8  -3.4  -1.7  418482.   2.8  760.  3.09 40   -41  643
2025 150 15 51   6.6   2.1  -3.7  -1.7  399505.   2.8  770.  3.12 47   -40  692
2025 150 16 51   6.1   3.4   0.9   2.2  433059.   2.8  764.  3.10 47   -35  380
2025 150 17 51   5.7   3.8  -2.0  -0.8  420560.   2.4  745.  2.58 47   -31  374
2025 150 18 51   5.8   4.6  -2.5  -0.2  418862.   2.3  727.  2.31 43   -37  512
2025 150 19 51   6.3   4.6  -1.3   0.1  385084.   2.2  730.  2.22 43   -33  584
2025 150 20 51   6.5   5.7  -0.5  -1.2  364587.   2.2  712.  2.10 43   -38  862
2025 150 21 51   6.6   5.5  -1.6   0.3  327562.   2.0  706.  1.99 37   -40  490
2025 150 22 51   6.8   5.3  -2.1  -2.4  324472.   1.8  699.  1.76 37   -33  457
2025 150 23 51   6.5   4.5  -0.4  -1.8  292729.   1.7  700.  1.54 37   -30  663
2025 151  0 51   6.7   2.3  -3.8  -2.4  319052.   2.0  736.  2.00 33   -33  776
2025 151  1 51   7.1   2.0  -5.8  -1.5  284491.   2.2  737.  2.22 33   -37  776
2025 151  2 51   7.0   4.9  -2.8  -1.2  260802.   2.0  685.  1.76 33   -33  542
2025 151  3 51   7.0   3.3  -4.5  -1.6  226829.   2.0  678.  1.74 30   -30  544
2025 151  4 51   6.8   4.5   0.5   2.8  272708.   1.9  682.  1.68 30   -35  246
2025 151  5 51   6.2   2.3  -3.5   1.4  328469.   1.7  717.  1.63 30   -30  128
2025 151  6 51   5.9   3.0  -4.0   0.9  328085.   1.8  698.  1.61 27   -27  176
2025 151  7 51   6.1   2.4  -4.2   0.8  316419.   1.8  694.  1.62 27   -26  444
2025 151  8 51   6.1   5.5  -0.9   0.4  237417.   1.4  638.  1.14 27   -24  249
2025 151  9 51   6.1   5.8  -0.8   0.2  239443.   1.4  631.  1.11 23   -24  123
2025 151 10 51   6.0   5.8   0.7  -0.0  267899.   1.4  630.  1.02 23   -22  312
2025 151 11 51   6.1   5.9   0.6   0.7  236230.   1.4  626.  1.10 23   -21  544
2025 151 12 51   5.9   5.1   1.7  -1.0  264202.   1.6  635.  1.19 40   -23  765
2025 151 13 51   6.3   3.8   3.1  -3.2  282055.   2.0  668.  1.65 40   -21  308
2025 151 14 51   5.5   4.1   1.0  -1.6  208138.   1.7  642.  1.41 40   -18  271
2025 151 15 51   6.3   4.8  -2.4  -2.1  192849.   2.2  636.  1.84 20   -16  200
2025 151 16 51   6.1   4.1  -2.4  -0.8  228949.   2.2  635.  1.90 20   -15  203
2025 151 17 51   6.1   4.6  -2.5   1.3  254383.   2.1  631.  1.90 20   -14  243
2025 151 18 51   6.2   4.3   1.8   1.9  256631.   2.4  645.  2.27 30   -11  207
2025 151 19 51   6.6   5.6  -1.9  -1.9  182889.   2.1  622.  1.79 30   -11  117
2025 151 20 51   7.2   5.8  -1.1  -3.2  137623.   2.4  630.  1.99 30   -13  298
2025 151 21 51   6.7   4.5  -1.8  -2.3  201088.   3.2  666.  3.02 37   -10  693
2025 151 22 51   6.1   3.7  -2.3  -1.6  238774.   3.6  676.  3.53 37    -7  569
2025 151 23 51   6.0   1.8  -3.1   1.2  262701.   4.0  699.  4.07 37    -9  481
2025 152  0 51   6.7   1.5  -2.5  -5.2  233427.   3.8  704.  3.84 50   -11  736
2025 152  1 51   6.2   2.2  -2.0  -3.4  272539.   4.2  696.  4.21 50   -23  873
2025 152  2 51   6.6   2.4  -3.5   1.2  266180.   3.9  687.  3.81 50   -28  707
2025 152  3 51   6.2   0.5  -3.5   0.3  220137.   4.0  696.  3.87 57   -26  578
2025 152  4 51   6.6   1.9  -4.2  -2.2  220429.   4.3  685.  4.02 57   -20  506
2025 152  5 51   8.2   3.7  -3.8  -1.2  373543.   5.0  722.  5.10 57    -3 1153
2025 152  6 51  15.2   4.2  -3.5  -0.6 1956393.  14.3  966. 30.40 77     4 1510
2025 152  7 51  12.8   3.3  -7.1  -3.1 2137814.  13.7  985. 26.02 77   -33 1385
2025 152  8 51  17.5  -0.8 -10.3  -2.1 1894872.  10.3 1034. 22.02 77   -48 1345
2025 152  9 51  24.4  -0.4 -20.8 -11.4 1454236.   6.5 1067. 26.40 73   -87 1641
2025 152 10 51  24.4  -3.9 -23.4  -1.8  981374.   5.6 1068. 12.77 73  -118 1351
2025 152 11 51  23.5  -3.3 -22.0  -0.1  391012.   8.2 1079. 19.09 73   -88 1426
2025 152 12 51  20.9  -1.1  -6.0   0.1  288442.   6.8 1092. 18.80 73  -100 1510
2025 152 13 51  24.4  -7.5  18.6  13.7  249892.   1.5 1060.  3.37 73  -119  360
2025 152 14 51  23.9  -8.5  13.8  17.5  237457.   1.2 1042.  2.61 73  -110  222
2025 152 15 51  22.5 -10.1   9.2  17.8  222058.   1.5 1016.  3.10 50   -96  208
2025 152 16 51  21.5 -12.7   3.9  16.8  166348.   1.4  978.  2.68 50   -91  181
2025 152 17 51  19.8 -14.9  -3.7  11.9  118807.   3.9  958.  7.16 50   -74  313
2025 152 18 51  18.8 -14.1 -11.1   2.8  102147.   6.3  910.  9.41 67   -54  583
2025 152 19 51  15.7  -0.7   3.7   1.1  191279.   5.4  943.  9.05 67   -72  684
2025 152 20 51  16.4   0.1  12.7  10.3 9999999.   0.4  983.  0.77 67   -82  269
2025 152 21 51  15.2  -2.1  11.0   9.9   95863.   0.5  993.  0.99 37   -72  327
2025 152 22 51  14.7  -0.8  13.3   5.9  180683.   0.5  936.  0.96 37   -73  399
2025 152 23 51  14.4  -1.2  13.8   3.9  117427.   0.3  898.  0.55 37   -71  313
2025 153  0 51  14.1  -2.2  13.7   2.2  134301.   0.3  872.  0.54 47   -66  498
2025 153  1 51  13.0  -9.1   0.6   4.5  174282.   1.1  840.  1.86 47   -47  443
2025 153  2 51  12.0 -10.1  -5.7   3.0  114884.   1.0  793.  1.45 47   -39  164
2025 153  3 51  12.0  -9.8  -6.1   0.8  115950.   2.5  820.  4.59 47   -29  516
2025 153  4 51  11.8  -5.2   4.2  -6.0  136855.   2.5  824.  4.41 47   -54  771
2025 153  5 51  12.2   6.3   8.8  -5.2   44393.   0.4  771.  0.49 47   -52  688
2025 153  6 51  12.3   7.8   8.1  -4.9   15783.   0.5  717.  0.54 60   -53  634
2025 153  7 51  12.2   8.4   7.2  -4.8   38919.   1.7  733.  1.76 60   -46  895
2025 153  8 51  11.4   5.6   2.3  -8.3   54152.   3.4  719.  3.28 60   -57 1091
2025 153  9 51  11.8  -0.9  -0.6 -11.7   32428.   2.9  743.  3.09 70   -82 1101
2025 153 10 51  12.1   1.8   1.2 -11.7   28004.   2.8  719.  2.75 70   -95  947
2025 153 11 51  12.0   3.5   3.6 -10.9   18920.   2.9  716.  2.75 70   -86 1178
2025 153 12 51  11.4   3.3   3.5 -10.2   13258.   3.6  713.  3.29 60   -96  982
2025 153 13 51  11.0   4.8   4.4  -8.7   10741.   3.0  683.  2.58 60  -109 1014
2025 153 14 51  10.5   5.2   3.7  -7.1   12910.   5.9  676.  5.22 60  -104  926
2025 153 15 51  10.1   5.8   4.0  -7.0   16723.   5.8  643.  4.79 53  -108 1027
2025 153 16 51  10.2   6.9   4.9  -5.3   13601.   3.8  652.  3.20 53  -109  768
2025 153 17 51  10.1   4.6   4.4  -7.0   14232.   2.8  616.  2.09 53  -101  903
2025 153 18 51  10.0   1.9   5.5  -7.7   14228.   2.1  587.  1.44 53   -98 1015
2025 153 19 51  10.1   4.0   8.0  -4.4   17811.   2.0  594.  1.41 53   -84  753
2025 153 20 51  11.1   5.8   8.7  -3.0   15196.   2.4  605.  1.75 53   -74  550
2025 153 21 51  14.7   5.9  10.3  -6.7   25139.   3.4  652.  2.81 57   -72  626
2025 153 22 51  15.2   6.7  10.2  -7.9   28135.   3.2  642.  2.58 57   -80 1263
2025 153 23 51  15.4   2.9  12.3  -6.3   42505.   3.1  650.  2.62 57   -83  827
2025 154  0 51  14.2   6.6  10.8  -3.4   25376.   3.2  612.  2.38 57   -71  667
2025 154  1 51  12.9   4.2   9.8  -2.7   39506.   4.2  613.  3.09 57   -72 1040
2025 154  2 51  11.9   5.3   5.5  -4.8   43827.   3.7  615.  3.33 57   -70  904
2025 154  3 51  11.6   4.8   2.1 -10.1   32017.   4.3  621.  3.58 70   -77  885
2025 154  4 51  11.6   4.3   1.4 -10.4   40745.   3.6  609.  3.04 70   -89 1156
2025 154  5 51  11.1   4.5   0.6  -9.7   35336.   3.9  601.  3.06 70   -99 1023
2025 154  6 51  10.4   6.8  -0.2  -7.5   36808.   3.9  583.  2.88 60   -96 1115
2025 154  7 51  10.1   6.7  -1.4  -7.3   28662.   3.8  575.  2.64 60  -108  832
2025 154  8 51   9.7   5.8  -1.1  -7.6   20013.   3.4  577.  2.35 60  -103  556
2025 154  9 51   9.0   5.4  -1.4  -6.8   26843.   3.7  570.  2.63 57  -106  811
2025 154 10 51   8.9   6.3  -2.0  -4.8   50712.   3.1  571.  2.37 57  -108 1067
2025 154 11 51   8.8   7.3  -2.6  -3.4  124572.   2.1  592.  1.59 57   -95  793
2025 154 12 51   9.4   7.0  -2.5  -4.7  135543.   2.3  597.  1.85 57   -92  795
2025 154 13 51   9.0   7.4  -2.2  -4.3  171706.   2.1  594.  1.69 57   -92  907
2025 154 14 51   8.7   4.9  -3.1  -6.1  141953.   2.3  602.  1.94 57   -83  585
2025 154 15 51   7.8   6.9   1.0  -0.7  231288.   2.3  596.  1.89 50   -76  610
2025 154 16 51   7.2   5.1   3.8   0.5  158891.   3.0  591.  2.81 50   -70  356
2025 154 17 51   6.6   5.3   0.8   2.9  149639.   3.3  582.  2.62 50   -64  195
2025 154 18 51   5.9   5.4   0.1   0.5  174749.   3.9  575.  2.96 23   -61  165
2025 154 19 51   6.1   5.0  -0.7   3.3  156536.   4.3  567.  2.94 23   -58  131
2025 154 20 51   6.9   4.7  -3.5   3.2  145916.   4.4  561.  2.93 23   -55  121
2025 154 21 51   7.0   3.9  -1.7   4.7  147091.   4.7  559.  3.05 23   -51  153
2025 154 22 51   6.4   1.8  -2.8   4.9  156331.   5.7  568.  3.65 23   -43  160
2025 154 23 51   4.8   2.0  -0.9   1.1  174100.   6.4  551.  3.78 23   -37  139
2025 155  0 51   5.1   2.3  -1.9   2.6  171813.   6.2  548.  3.54 10   -32  108
2025 155  1 51   5.1   1.1  -2.4   3.8  168709.   6.7  552.  3.82 10   -28   62
2025 155  2 51   4.1   1.0  -0.4   1.9  185305.   7.4  547.  4.19 10   -23   72
2025 155  3 51   4.8   1.5   1.1  -1.8  185208.   7.3  545.  4.08 33   -24  196
2025 155  4 51   6.1   2.9  -2.4  -3.7  198228.   5.8  546.  3.36 33   -30  492
2025 155  5 51   7.1   2.2  -5.2  -2.4  211516.   5.7  552.  3.50 33   -36  715
2025 155  6 51   6.8   3.0  -3.3   1.8  282209.   5.6  553.  3.67 30   -42  533
2025 155  7 51   6.6   5.2   1.2  -1.9  300508.   5.1  538.  3.36 30   -38  170
2025 155  8 51   6.8   1.1  -3.0   0.7  306897.   4.9  559.  3.23 30   -35  226
2025 155  9 51   7.8   4.5  -3.8  -2.2  311536.   5.1  538.  3.17 40   -36  586
2025 155 10 51   8.2   4.5  -3.3  -4.7  253830.   3.8  544.  2.38 40   -47  666
2025 155 11 51   8.6   5.1  -1.8  -4.9  259868.   3.5  565.  2.28 40   -52  778
2025 155 12 51   9.4   4.6  -5.6  -1.4  222025.   4.1  585.  2.78 53   -50  896
2025 155 13 51   8.9   6.1  -4.0  -1.5  230313.   4.1  578.  2.66 53   -54  717
2025 155 14 51  10.9   6.6  -2.9   0.5  299608.   5.4  607.  3.99 53   -44  706
2025 155 15 51  12.8   4.2  -7.1  -4.6  422547.   7.2  670.  6.56 53   -44  797
2025 155 16 51   9.5   1.9  -2.7  -1.8  286299.   5.9  669.  5.49 53   -50  729
2025 155 17 51   8.5   1.3   6.1   1.0  174917.   5.0  699.  4.80 53   -35  702
2025 155 18 51   8.4  -6.0   2.2   3.1  106478.   6.0  765.  7.13 37   -26  324
2025 155 19 51   8.0  -7.6   0.8   2.2  144936.   4.3  800.  5.17 37   -30  120
2025 155 20 51   8.5  -7.9   1.2   2.2  129525.   5.1  781.  5.90 37   -31  281
2025 155 21 51   8.1  -7.6  -0.4   2.5  106434.   4.8  760.  5.33 30   -36  350
2025 155 22 51   7.1  -6.9  -1.2   1.2   96993.   4.1  752.  4.31 30   -35  402
2025 155 23 51   5.1  -4.9  -0.9  -0.2  110293.   4.7  739.  4.87 30   -32  246
2025 156  0 51   4.3  -4.0  -1.0  -0.9   89124.   3.0  736.  3.07 37   -35  354
2025 156  1 51   4.1  -4.0  -0.1  -0.8   65590.   2.0  725.  1.98 37   -37  608
2025 156  2 51   4.3  -4.1  -0.4  -0.9   67951.   1.8  705.  1.69 37   -39  411
2025 156  3 51   4.8  -4.7  -1.2   0.2   94342.   2.2  708.  2.08 17   -35  285
2025 156  4 51   5.5  -5.1  -0.4   1.8  123071.   2.4  703.  2.29 17   -31  115
2025 156  5 51   4.8  -1.0   0.6   0.7  132970.   3.7  677.  3.32 17   -20  145
2025 156  6 51   4.0  -2.6  -0.4   2.6  141995.   4.0  672.  3.63 20   -17  295
2025 156  7 51   4.0  -3.3  -0.5   1.6  137263.   5.1  674.  4.46 20   -16   63
2025 156  8 51   3.6  -3.4   0.8   0.2  147376.   4.2  675.  3.76 20   -15   51
2025 156  9 51   2.9  -2.3  -0.4   0.2  152789.   3.6  659.  3.06 30   -17  236
2025 156 10 51   3.4  -2.5  -0.3   0.0  160787.   3.0  658.  2.55 30   -20  263
2025 156 11 51   4.9  -4.4   0.1   0.5  148742.   2.4  645.  2.05 30   -17  202
2025 156 12 51   4.0   1.4  -0.1   0.7  181176.   2.9  584.  2.02 27   -13  162
2025 156 13 51   4.3  -0.6   1.0   0.9  186217.   2.9  594.  2.07 27   -12  164
2025 156 14 51   3.3   1.9   0.2   0.2   92167.   6.1  611.  4.75 27    -8  156
2025 156 15 51   2.2   0.7   0.4   0.3  108611.   6.1  600.  4.34 33   -12  149
2025 156 16 51   3.0   1.7   0.0   0.0  174783.   3.9  585.  2.70 33   -18  200
2025 156 17 51   4.1  -0.3  -0.7  -0.4  184301.   3.0  573.  1.93 33   -14  384
2025 156 18 51   3.7   2.0   0.2   0.5  156744.   4.3  583.  2.83 27    -8  188
2025 156 19 51   4.2   3.5   1.6   0.7  102413.   5.1  594.  3.44 27    -8  100
2025 156 20 51   4.8   4.6   1.3   0.3   91845.   4.1  576.  2.61 27    -2  102
2025 156 21 51   2.5   0.6  -0.9   1.2  112539.   5.2  580.  3.39 20    -2  110
2025 156 22 51   3.0   2.1  -1.3  -0.7  151069.   4.4  558.  2.64 20    -8  114
2025 156 23 51   3.7   3.2   0.4   0.0  171526.   3.1  535.  1.75 20   -10  182
2025 157  0 51   4.1   3.1  -1.4  -0.4  150097.   2.9  533.  1.64 20    -9  257
2025 157  1 51   4.1   3.0  -2.1   0.3  132495.   2.9  526.  1.60 20   -13  173
2025 157  2 51   4.1   0.1  -3.3   1.3  133710.   2.8  544.  1.66 20   -14  163
2025 157  3 51   4.3   2.4  -2.7  -0.9  111049.   2.9  518.  1.55 13   -16  121
2025 157  4 51   3.8   1.8  -1.9  -0.5  126794.   2.8  516.  1.50 13   -14  246
2025 157  5 51   4.3   3.0  -2.4  -1.1  110767.   2.7  504.  1.35 13   -14  370
2025 157  6 51   4.4   3.5  -1.9  -0.2   94886.   2.9  492.  1.37 20   -17  341
2025 157  7 51   4.8   4.3  -1.1  -1.5   85049.   2.7  481.  1.27 20   -21  331
2025 157  8 51   5.0   4.8  -0.7  -0.6   90557.   2.7  471.  1.25 20   -17  485
2025 157  9 51   4.9   2.9  -2.4  -2.9   85172.   3.5  480.  1.63 20   -16  562
2025 157 10 51   5.1   4.2  -2.4  -0.7   85088.   3.7  470.  1.64 20   -18  443
2025 157 11 51   4.9   4.6  -0.9   1.5   77138.   3.9  464.  1.69 20   -19  241
2025 157 12 51   4.5   3.4   0.1   2.4   74415.   4.2  470.  1.82 17   -18   82
2025 157 13 51   3.7   1.4   0.9   1.1   90437.   4.3  457.  1.87 17   -15   78
2025 157 14 51   4.4   3.6   0.9   1.3   75569.   4.6  453.  1.89 17   -11   75
2025 157 15 51   4.1   3.3  -0.3   1.6   72698.   5.2  460.  2.20 20    -8  112
2025 157 16 51   3.7   1.8  -0.9   1.4   83126.   4.9  445.  1.96 20    -5   91
2025 157 17 51   4.5   2.7  -2.2  -2.5   69210.   4.8  438.  1.87 20    -6   98
2025 157 18 51   4.6   1.3  -2.3  -2.4   73217.   6.3  446.  2.57 23    -3  213
2025 157 19 51   4.9   1.5  -3.6  -1.0   65913.   6.5  444.  2.59 23    -4  306
2025 157 20 51   5.2   3.7  -2.1  -2.6   59047.   6.2  430.  2.30 23    -2  246
2025 157 21 51   5.2   3.3  -3.7  -1.4   50396.   6.1  420.  2.07 13    -3  208
2025 157 22 51   5.6   3.9  -3.3  -2.1   33046.   5.5  405.  1.71 13    -6  165
2025 157 23 51   5.4   4.0  -3.5  -0.7   26371.   5.2  395.  1.55 13    -5  216
2025 158  0 51   5.1   2.8  -4.0   0.8   32356.   6.0  395.  1.79 20    -3  246
2025 158  1 51   6.3   2.8  -5.5   0.2   31947.   7.9  405.  2.48 20     4  167
2025 158  2 51   7.4   3.1  -6.4   1.2   26750.  10.7  404.  3.46 20     5  116
2025 158  3 51   8.1   5.0  -6.3   0.3   21991.  11.5  397.  3.55 20     6   89
2025 158  4 51   8.8   5.9  -5.7  -2.8   20657.  10.4  389.  3.06 20     5  191
2025 158  5 51   8.6   5.5  -4.3  -4.3   28246.  13.0  394.  3.96 20     2  341
2025 158  6 51  10.2   5.0   3.0  -0.6   59758.  17.5  404.  6.01 33    -1  382
2025 158  7 51   7.7   1.2   2.7  -2.6   56016.  16.0  400.  5.18 33     1  230
2025 158  8 51   8.8   1.8   0.1  -8.2   64047.  13.0  415.  4.44 33    -5  420
2025 158  9 51   6.8   1.7  -4.3  -1.8   63013.  11.5  419.  3.99 43   -29  518
2025 158 10 51  10.1   3.8  -8.1   4.8   23445.   6.5  421.  2.12 43   -41  415
2025 158 11 51   8.9   2.6  -5.7   5.5   51476.  11.3  419.  3.78 43   -20  187
2025 158 12 51   9.8   3.4  -5.5   5.6   46971.  11.0  423.  3.77 23   -12  130
2025 158 13 51  11.7   7.0  -9.2   0.3   14986.   5.5  427.  1.91 23   -16  130
2025 158 14 51  11.9   7.0  -9.5  -0.3   15474.   5.5  427.  1.94 23   -21  220
2025 158 15 51  12.0   7.8  -8.6  -2.3   15699.   5.9  420.  1.99 27   -23  330
2025 158 16 51  12.0   6.9  -9.4  -1.9   15209.   6.3  425.  2.20 27   -24  451
2025 158 17 51  12.3   7.7  -7.9  -4.7   16749.   7.6  421.  2.56 27   -23  491
2025 158 18 51  12.7   7.4  -9.8  -2.4   20431.   7.7  427.  2.79 43   -24  616
2025 158 19 51  12.2   4.1  -6.4  -7.7   40769.  11.1  440.  4.38 43   -19  688
2025 158 20 51  11.8   6.4  -6.5  -6.6   44776.  11.0  430.  4.32 43   -25  909
2025 158 21 51  12.9   6.7  -8.5  -2.4   37172.  10.9  431.  3.96 40   -25  916
2025 158 22 51  15.4   6.1 -11.2   8.6   20105.   7.9  435.  2.64 40   -26  259
2025 158 23 51  15.7   5.3 -11.4   9.0   27967.   6.3  433.  2.14 40   -15   69
2025 159  0 51  15.6   6.9 -11.0   8.4   35094.   6.9  430.  2.34 17    -9   67
2025 159  1 51  15.6   6.7 -10.1   9.3   40670.   8.5  433.  3.10 17    -7   65
2025 159  2 51  15.3   5.6  -9.7  10.3   34681.   9.8  435.  3.70 17    -5   51
2025 159  3 51  14.6   7.0  -7.0  10.5   34486.  10.5  432.  3.73 20    -7   42
2025 159  4 51  14.3   7.8  -6.7   9.6   29768.   8.5  424.  2.93 20    -4   32
2025 159  5 51  13.6   8.7  -7.6   6.8   31461.  10.3  426.  3.58 20     0   47
2025 159  6 51  13.3   8.5  -7.6   6.1   45954.  11.1  422.  3.78 20     2   48
2025 159  7 51  12.7   9.3  -7.0   4.5   50543.  10.1  420.  3.51 20     2   51
2025 159  8 51  12.0   9.1  -4.3   6.1   58140.  11.7  423.  4.21 20     4   58
2025 159  9 51  13.3   9.5  -5.0   6.3   62527.  10.5  420.  3.90 23     3   41
2025 159 10 51  13.0   6.0  -7.6   7.2   56430.   9.7  413.  3.40 23     5   51
2025 159 11 51  10.2   6.1  -4.0   2.0   89324.  13.7  423.  5.39 23     9   68
2025 159 12 51   7.8   3.1  -5.0   0.5  110256.  17.3  423.  6.66 30     9  170
2025 159 13 51   8.2  -0.6  -7.2  -1.5  115067.  18.6  417.  6.65 30     5  249
2025 159 14 51   7.8  -3.4  -5.4  -3.9  131419.  21.5  423.  7.76 30     2  441
2025 159 15 51   7.8  -0.8  -6.5  -2.4  136306.  17.9  418.  6.04 37   -10  509
2025 159 16 51  11.4  -1.3 -10.0  -5.1  128152.  13.0  420.  4.29 37   -13  567
2025 159 17 51  10.3  -2.3  -8.2  -3.9  123133.  17.9  428.  6.20 37   -16  860
2025 159 18 51   8.2  -2.8  -6.6   1.3  122090.  22.5  431.  8.12 33   -18  520
2025 159 19 51   9.8  -5.1  -7.4  -3.5  102788.  20.5  431.  7.35 33   -14  474
2025 159 20 51   9.8  -5.9  -3.9  -6.4  101663.  18.2  428.  6.44 33   -24  470
2025 159 21 51  11.3  -2.0  -7.7  -5.7  105148.  13.7  428.  4.90 40   -36  940
2025 159 22 51   9.9  -2.0  -6.8  -6.0  126603.  12.4  424.  4.51 40   -34  728
2025 159 23 51  11.3   4.1  -9.8  -0.4  133820.   8.6  426.  3.09 40   -36  465
2025 160  0 51  11.1   6.6  -8.2   2.7  136730.   8.2  430.  3.03 37   -26  213
2025 160  1 51  10.4  -1.9  -6.7  -2.4  174102.  11.6  440.  4.52 37   -20  356
2025 160  2 51   8.9  -1.0  -7.5   1.2  158031.  11.0  439.  4.29 37   -25  420
2025 160  3 51   8.4  -0.8  -6.1  -1.0  172633.  11.9  456.  5.04 40   -23  392
2025 160  4 51   9.8  -3.6  -7.9  -3.1  119883.  11.1  465.  4.89 40   -22  636
2025 160  5 51   8.8  -4.8  -4.9  -2.7  113530.  10.9  482.  5.14 40   -19  550
2025 160  6 51   8.9  -1.8  -6.2   1.1  128839.  10.6  490.  5.27 30   -16  371
