time_tag,xray_flux_0.05_0.4nm,xray_flux_0.1_0.8nm
2026-06-29 11:40:00+00:00,3.0936870842879216e-08,1.6307941450577346e-06
2026-06-29 11:41:00+00:00,2.740469362549902e-08,1.606673322385177e-06
2026-06-29 11:42:00+00:00,2.7242380795655663e-08,1.590510805726808e-06
2026-06-29 11:43:00+00:00,2.88856689678596e-08,1.5849982446525246e-06
2026-06-29 11:44:00+00:00,3.3099038176942486e-08,1.62085268584633e-06
2026-06-29 11:45:00+00:00,3.2480020450975644e-08,1.5929981600493193e-06
2026-06-29 11:46:00+00:00,2.725897196853566e-08,1.553888864691544e-06
2026-06-29 11:47:00+00:00,2.8062675738738108e-08,1.5382058791146846e-06
2026-06-29 11:48:00+00:00,3.0553824359458304e-08,1.5207345995804644e-06
2026-06-29 11:49:00+00:00,2.7464842844437957e-08,1.511147615929076e-06
2026-06-29 11:50:00+00:00,2.791481001906959e-08,1.4983955907155178e-06
2026-06-29 11:51:00+00:00,2.7254136725218814e-08,1.4936829302314436e-06
2026-06-29 11:52:00+00:00,2.5679149473489812e-08,1.4739511016159668e-06
2026-06-29 11:53:00+00:00,2.5478543719259505e-08,1.4541619748342782e-06
2026-06-29 11:54:00+00:00,2.4214234173314253e-08,1.4404597550310427e-06
2026-06-29 11:55:00+00:00,2.328330594991712e-08,1.4250165349949384e-06
2026-06-29 11:56:00+00:00,2.2951184064368132e-08,1.4137907555777929e-06
2026-06-29 11:57:00+00:00,2.186922287705784e-08,1.4034021660336291e-06
2026-06-29 11:58:00+00:00,2.01680592226694e-08,1.391666273775627e-06
2026-06-29 11:59:00+00:00,2.2063529669935636e-08,1.3833995353706996e-06
2026-06-29 12:00:00+00:00,2.185813308130946e-08,1.3736319033341715e-06
2026-06-29 12:01:00+00:00,2.262909859496176e-08,1.372428641843726e-06
2026-06-29 12:02:00+00:00,2.4385215624533885e-08,1.3907481388741871e-06
2026-06-29 12:03:00+00:00,2.7042771577612257e-08,1.4121479807727155e-06
2026-06-29 12:04:00+00:00,3.0932110206549623e-08,1.448125090064423e-06
2026-06-29 12:05:00+00:00,3.0298810571594004e-08,1.4672740462629008e-06
2026-06-29 12:06:00+00:00,3.0055957722652244e-08,1.4696402104164008e-06
2026-06-29 12:07:00+00:00,2.9091038911133186e-08,1.46589889027382e-06
2026-06-29 12:08:00+00:00,2.4987535596210364e-08,1.4595970014852355e-06
2026-06-29 12:09:00+00:00,2.7535833169167745e-08,1.480587570767966e-06
2026-06-29 12:10:00+00:00,5.4936343474309985e-08,1.716774590931891e-06
2026-06-29 12:11:00+00:00,7.904041154915832e-08,1.8865177935367683e-06
2026-06-29 12:12:00+00:00,9.257476563107049e-08,1.974430915652192e-06
2026-06-29 12:13:00+00:00,8.464518685968869e-08,1.96510359273816e-06
2026-06-29 12:14:00+00:00,6.98192295089939e-08,1.8828320662578333e-06
2026-06-29 12:15:00+00:00,5.978282047180984e-08,1.815807536331704e-06
2026-06-29 12:16:00+00:00,5.548463022364559e-08,1.7954952227228205e-06
2026-06-29 12:17:00+00:00,5.396407587454632e-08,1.813916810533556e-06
2026-06-29 12:18:00+00:00,5.296570293467085e-08,1.814650545384211e-06
2026-06-29 12:19:00+00:00,4.810870990468175e-08,1.7746878029356594e-06
2026-06-29 12:20:00+00:00,4.31804174638728e-08,1.730957251311338e-06
2026-06-29 12:21:00+00:00,4.240335016447716e-08,1.7352559780192678e-06
2026-06-29 12:22:00+00:00,3.988836283497221e-08,1.7145086985692617e-06
2026-06-29 12:23:00+00:00,3.3298896084943415e-08,1.6753421050452744e-06
2026-06-29 12:24:00+00:00,3.072221588240609e-08,1.6245402321146685e-06
2026-06-29 12:25:00+00:00,2.7507287114758583e-08,1.5974060261214618e-06
2026-06-29 12:26:00+00:00,2.8707821897455688e-08,1.575821784172149e-06
2026-06-29 12:27:00+00:00,2.9751499042163232e-08,1.579687932462548e-06
2026-06-29 12:28:00+00:00,3.1700043479077073e-08,1.585190375408274e-06
2026-06-29 12:29:00+00:00,2.8470934054780628e-08,1.5666754507037697e-06
2026-06-29 12:30:00+00:00,3.0571595033279664e-08,1.5727545132904195e-06
2026-06-29 12:31:00+00:00,4.597939806672002e-08,1.699174163150019e-06
2026-06-29 12:32:00+00:00,8.192768774506477e-08,1.9952276488766074e-06
2026-06-29 12:33:00+00:00,1.492099244160272e-07,2.3947500267240684e-06
2026-06-29 12:34:00+00:00,1.4351243748933484e-07,2.5272465791204013e-06
2026-06-29 12:35:00+00:00,1.0191605070986045e-07,2.3445320493920008e-06
2026-06-29 12:36:00+00:00,6.622417458856944e-08,2.082904074995895e-06
2026-06-29 12:37:00+00:00,5.4479372124660586e-08,1.9247192994953366e-06
2026-06-29 12:38:00+00:00,4.7109381284826675e-08,1.83614565685275e-06
2026-06-29 12:39:00+00:00,3.854241725775864e-08,1.7357823480779189e-06
2026-06-29 12:40:00+00:00,3.3280244338129705e-08,1.6777597693362625e-06
2026-06-29 12:41:00+00:00,3.1698952795977675e-08,1.6583317119511776e-06
2026-06-29 12:42:00+00:00,2.8563562182171157e-08,1.610173171684437e-06
2026-06-29 12:43:00+00:00,2.5813603699020863e-08,1.5682526282034814e-06
2026-06-29 12:44:00+00:00,2.2713548375463688e-08,1.540049197501503e-06
2026-06-29 12:45:00+00:00,2.2812709943309528e-08,1.5081301398822688e-06
2026-06-29 12:46:00+00:00,1.9614644131138448e-08,1.4818493809798383e-06
2026-06-29 12:47:00+00:00,2.0116218024668345e-08,1.4535555692418711e-06
2026-06-29 12:48:00+00:00,2.1745622191815528e-08,1.4247499393604812e-06
2026-06-29 12:49:00+00:00,1.9567400144637762e-08,1.4020678236192907e-06
2026-06-29 12:50:00+00:00,1.726305853821941e-08,1.3928462294643396e-06
2026-06-29 12:51:00+00:00,1.6443360451035005e-08,1.394586547576182e-06
2026-06-29 12:52:00+00:00,1.8877607033118693e-08,1.3927771078670048e-06
2026-06-29 12:53:00+00:00,1.990027165277297e-08,1.4029369594936725e-06
2026-06-29 12:54:00+00:00,1.6941156033567495e-08,1.391783484905318e-06
2026-06-29 12:55:00+00:00,1.5187245239189906e-08,1.382954224027344e-06
2026-06-29 12:56:00+00:00,1.6494324128757398e-08,1.3787939678877592e-06
2026-06-29 12:57:00+00:00,1.561690510243352e-08,1.3986359590489883e-06
2026-06-29 12:58:00+00:00,2.1382021486715533e-08,1.4439957567446982e-06
2026-06-29 12:59:00+00:00,2.131957188566957e-08,1.4661629847978477e-06
2026-06-29 13:00:00+00:00,2.1414590989365934e-08,1.4846287967884564e-06
2026-06-29 13:01:00+00:00,2.1730103938466527e-08,1.4948730040487137e-06
2026-06-29 13:02:00+00:00,2.7543293867893226e-08,1.5213501001198892e-06
2026-06-29 13:03:00+00:00,3.4697478668022086e-08,1.57006149947847e-06
2026-06-29 13:04:00+00:00,4.104474626842602e-08,1.6314879758283496e-06
2026-06-29 13:05:00+00:00,4.5050555286252354e-08,1.6994520137814106e-06
2026-06-29 13:06:00+00:00,4.6996355251849315e-08,1.734383545226592e-06
2026-06-29 13:07:00+00:00,4.7792617863251514e-08,1.732264877318812e-06
2026-06-29 13:08:00+00:00,4.507274908860381e-08,1.728180222926312e-06
2026-06-29 13:09:00+00:00,4.2245854814382255e-08,1.7213246792380232e-06
2026-06-29 13:10:00+00:00,3.7685364162598496e-08,1.706193870631978e-06
2026-06-29 13:11:00+00:00,3.642799484282477e-08,1.6989652067422869e-06
2026-06-29 13:12:00+00:00,3.4310609464682784e-08,1.6898158037292887e-06
2026-06-29 13:13:00+00:00,3.366805145788021e-08,1.6815045000839746e-06
2026-06-29 13:14:00+00:00,3.348350219312124e-08,1.6783435512479628e-06
2026-06-29 13:15:00+00:00,3.213438759530618e-08,1.6677225858074962e-06
2026-06-29 13:16:00+00:00,2.9786544786247763e-08,1.6512905176568893e-06
2026-06-29 13:17:00+00:00,2.6304604716642643e-08,1.6382782632717865e-06
2026-06-29 13:18:00+00:00,2.6177554346418223e-08,1.6215169580391375e-06
2026-06-29 13:19:00+00:00,2.458867420784827e-08,1.6040397667893558e-06
2026-06-29 13:20:00+00:00,2.3232486157098723e-08,1.5904645351838551e-06
2026-06-29 13:21:00+00:00,2.3781179692150545e-08,1.5761395388835808e-06
2026-06-29 13:22:00+00:00,2.2653793507743103e-08,1.5643627193639986e-06
2026-06-29 13:23:00+00:00,2.2247483855153405e-08,1.5637386923117449e-06
2026-06-29 13:24:00+00:00,2.135491428134628e-08,1.559003408146964e-06
2026-06-29 13:25:00+00:00,2.1943467487517413e-08,1.5699494042564766e-06
2026-06-29 13:26:00+00:00,2.3774562762923782e-08,1.5845004099901416e-06
2026-06-29 13:27:00+00:00,2.3478742505744776e-08,1.5819072132217116e-06
2026-06-29 13:28:00+00:00,2.3883414357328547e-08,1.57959800617391e-06
2026-06-29 13:29:00+00:00,2.1840222075297788e-08,1.5720726196377657e-06
2026-06-29 13:30:00+00:00,2.4021536759732957e-08,1.578071078256471e-06
2026-06-29 13:31:00+00:00,2.3248768243888666e-08,1.5940297544148052e-06
2026-06-29 13:32:00+00:00,2.1100060365597528e-08,1.5657492440368517e-06
2026-06-29 13:33:00+00:00,2.125654496865081e-08,1.5453371133844485e-06
2026-06-29 13:34:00+00:00,1.9003655538085692e-08,1.5352491118392209e-06
2026-06-29 13:35:00+00:00,2.0547043177998603e-08,1.5315464452214655e-06
2026-06-29 13:36:00+00:00,2.003130283867449e-08,1.527492258901475e-06
2026-06-29 13:37:00+00:00,1.9959129460289663e-08,1.5222267393255606e-06
2026-06-29 13:38:00+00:00,2.0606595541039496e-08,1.5192196087809862e-06
2026-06-29 13:39:00+00:00,1.9140719231813822e-08,1.51246422319673e-06
2026-06-29 13:40:00+00:00,2.0299358638453672e-08,1.5015287999631257e-06
2026-06-29 13:41:00+00:00,1.9877530732514973e-08,1.498833285040746e-06
2026-06-29 13:42:00+00:00,2.1318943055348427e-08,1.495537617302034e-06
2026-06-29 13:43:00+00:00,1.9034125386951928e-08,1.4969466519687558e-06
2026-06-29 13:44:00+00:00,2.020713374406569e-08,1.4931116538718925e-06
2026-06-29 13:45:00+00:00,2.0385000354394837e-08,1.4998886399553155e-06
2026-06-29 13:46:00+00:00,1.9480429713780726e-08,1.5332632301578997e-06
2026-06-29 13:47:00+00:00,2.3552020778083715e-08,1.57763452079962e-06
2026-06-29 13:48:00+00:00,2.3614006749994587e-08,1.5876794350333512e-06
2026-06-29 13:49:00+00:00,2.3787681158182753e-08,1.5890340137048042e-06
2026-06-29 13:50:00+00:00,2.2306446467723617e-08,1.5806573401278e-06
2026-06-29 13:51:00+00:00,2.2978200675538574e-08,1.572168343955127e-06
2026-06-29 13:52:00+00:00,2.200850346412153e-08,1.5730159930171794e-06
2026-06-29 13:53:00+00:00,2.2174658553808516e-08,1.5821518672964885e-06
2026-06-29 13:54:00+00:00,3.218499955437437e-08,1.6890037386474432e-06
2026-06-29 13:55:00+00:00,2.987960101563658e-08,1.6910601061681518e-06
2026-06-29 13:56:00+00:00,2.73153073493404e-08,1.6958842934400309e-06
2026-06-29 13:57:00+00:00,4.1870286793255225e-08,1.82097267042991e-06
2026-06-29 13:58:00+00:00,4.451101531799395e-08,1.880958620859019e-06
2026-06-29 13:59:00+00:00,3.820603922122245e-08,1.8253842881676972e-06
2026-06-29 14:00:00+00:00,3.202644904831686e-08,1.7812342321121832e-06
2026-06-29 14:01:00+00:00,3.0332955702760955e-08,1.7532967149236356e-06
2026-06-29 14:02:00+00:00,3.119213332070103e-08,1.765684373822296e-06
2026-06-29 14:03:00+00:00,3.228262812626781e-08,1.7543127341923537e-06
2026-06-29 14:04:00+00:00,2.645287899838422e-08,1.704329179119668e-06
2026-06-29 14:05:00+00:00,2.5639804945853942e-08,1.6786284504632931e-06
2026-06-29 14:06:00+00:00,2.398691911764672e-08,1.6768158275226597e-06
2026-06-29 14:07:00+00:00,2.516658703655139e-08,1.679898559814319e-06
2026-06-29 14:08:00+00:00,2.778229912792085e-08,1.6836439726830577e-06
2026-06-29 14:09:00+00:00,2.7429466697981297e-08,1.6961101891865835e-06
2026-06-29 14:10:00+00:00,2.9343143026494545e-08,1.7065260635718005e-06
2026-06-29 14:11:00+00:00,4.0284131586076917e-08,1.7650719428274897e-06
2026-06-29 14:12:00+00:00,5.627655497164597e-08,1.8751500192593085e-06
2026-06-29 14:13:00+00:00,8.135600637615427e-08,2.016190364884096e-06
2026-06-29 14:14:00+00:00,9.207297324564935e-08,2.134730948455399e-06
2026-06-29 14:15:00+00:00,9.607486362028794e-08,2.230597146990476e-06
2026-06-29 14:16:00+00:00,9.093880493082906e-08,2.2786684894526843e-06
2026-06-29 14:17:00+00:00,8.247955207707491e-08,2.281338993270765e-06
2026-06-29 14:18:00+00:00,7.657922651560511e-08,2.266535830131033e-06
2026-06-29 14:19:00+00:00,6.970879695700205e-08,2.274312464578543e-06
2026-06-29 14:20:00+00:00,7.161597181948309e-08,2.3219961349241203e-06
2026-06-29 14:21:00+00:00,6.684041409243946e-08,2.3060447347234003e-06
2026-06-29 14:22:00+00:00,6.59922108070532e-08,2.308020839336677e-06
2026-06-29 14:23:00+00:00,6.568880905888363e-08,2.3159825559559977e-06
2026-06-29 14:24:00+00:00,6.161969423601478e-08,2.2938254460314056e-06
2026-06-29 14:25:00+00:00,5.7704976796912895e-08,2.236595946669695e-06
2026-06-29 14:26:00+00:00,5.3243425668370043e-08,2.1807670691487147e-06
2026-06-29 14:27:00+00:00,5.047681383985037e-08,2.1338257738534594e-06
2026-06-29 14:28:00+00:00,4.6230162809024484e-08,2.106938836732297e-06
2026-06-29 14:29:00+00:00,5.24029601933762e-08,2.134422629751498e-06
2026-06-29 14:30:00+00:00,6.427305265788165e-08,2.211844730481971e-06
2026-06-29 14:31:00+00:00,8.000746731795516e-08,2.326517460460309e-06
2026-06-29 14:32:00+00:00,9.410381807128942e-08,2.456297352182446e-06
2026-06-29 14:33:00+00:00,1.02076569419296e-07,2.5673855361674214e-06
2026-06-29 14:34:00+00:00,1.0297561914285325e-07,2.624555463626166e-06
2026-06-29 14:35:00+00:00,9.540239886973725e-08,2.615747462186846e-06
2026-06-29 14:36:00+00:00,8.649342930766579e-08,2.5835986434685765e-06
2026-06-29 14:37:00+00:00,7.983601335581626e-08,2.558586857048794e-06
2026-06-29 14:38:00+00:00,7.613522257088334e-08,2.547073563619051e-06
2026-06-29 14:39:00+00:00,7.48499573433037e-08,2.5442368496442214e-06
2026-06-29 14:40:00+00:00,7.202452678711779e-08,2.5367189664393663e-06
2026-06-29 14:41:00+00:00,8.009196506009175e-08,2.585533366072923e-06
2026-06-29 14:42:00+00:00,1.1359186657955433e-07,2.7362814307707595e-06
2026-06-29 14:43:00+00:00,1.561028426522171e-07,2.95411018669256e-06
2026-06-29 14:44:00+00:00,1.7894574000365537e-07,3.1147044410317903e-06
2026-06-29 14:45:00+00:00,1.837422303196945e-07,3.230743004678516e-06
2026-06-29 14:46:00+00:00,1.7562658172209924e-07,3.2705092962714843e-06
2026-06-29 14:47:00+00:00,1.609641202549028e-07,3.259226787122316e-06
2026-06-29 14:48:00+00:00,1.4426372274556345e-07,3.212860065104905e-06
2026-06-29 14:49:00+00:00,1.2856541786732126e-07,3.1498423140874365e-06
2026-06-29 14:50:00+00:00,1.1876513639208497e-07,3.0826847705611726e-06
2026-06-29 14:51:00+00:00,1.0543527650952457e-07,2.9936900318716653e-06
2026-06-29 14:52:00+00:00,9.332104156101197e-08,2.8913711958011845e-06
2026-06-29 14:53:00+00:00,8.688479624652247e-08,2.825415322149638e-06
2026-06-29 14:54:00+00:00,7.745111929580163e-08,2.744657194853062e-06
2026-06-29 14:55:00+00:00,8.648257221466339e-08,2.764484861472738e-06
2026-06-29 14:56:00+00:00,1.0725804600042467e-07,2.877556198654929e-06
2026-06-29 14:57:00+00:00,1.2226320222907816e-07,2.950598627649015e-06
2026-06-29 14:58:00+00:00,1.2484200340168172e-07,3.011941544173169e-06
2026-06-29 14:59:00+00:00,1.6661213919633158e-07,3.333638687763596e-06
2026-06-29 15:00:00+00:00,1.6071369657311155e-07,3.376940640009707e-06
2026-06-29 15:01:00+00:00,1.436845025182265e-07,3.263033931943937e-06
2026-06-29 15:02:00+00:00,1.2017304129585682e-07,3.097492481174413e-06
2026-06-29 15:03:00+00:00,1.0645651826735049e-07,2.988090500366525e-06
2026-06-29 15:04:00+00:00,9.14844733301834e-08,2.9015232030360494e-06
2026-06-29 15:05:00+00:00,8.475507939920136e-08,2.8466665753512643e-06
2026-06-29 15:06:00+00:00,7.955058833886143e-08,2.803002189466497e-06
2026-06-29 15:07:00+00:00,7.497608578432846e-08,2.762462145255995e-06
2026-06-29 15:08:00+00:00,6.916882711038852e-08,2.7037133349949727e-06
2026-06-29 15:09:00+00:00,6.314197520396192e-08,2.6431525839143437e-06
2026-06-29 15:10:00+00:00,5.9246968220350034e-08,2.592447572169476e-06
2026-06-29 15:11:00+00:00,6.08806587365507e-08,2.5759832169569563e-06
2026-06-29 15:12:00+00:00,6.54814797940162e-08,2.6079912913701264e-06
2026-06-29 15:13:00+00:00,7.195878737320528e-08,2.622500915094861e-06
2026-06-29 15:14:00+00:00,6.787406192643175e-08,2.6131669983442407e-06
2026-06-29 15:15:00+00:00,6.471956481846064e-08,2.5938670660252683e-06
2026-06-29 15:16:00+00:00,5.931519098112403e-08,2.5434653707634425e-06
2026-06-29 15:17:00+00:00,5.3950770961819217e-08,2.4747944280534284e-06
2026-06-29 15:18:00+00:00,4.9263576329394716e-08,2.403246298854356e-06
2026-06-29 15:19:00+00:00,4.4510088059723785e-08,2.3400796180794714e-06
2026-06-29 15:20:00+00:00,3.953536165113292e-08,2.278523652421427e-06
2026-06-29 15:21:00+00:00,3.3752975525658264e-08,2.216796701759449e-06
2026-06-29 15:22:00+00:00,3.4343809574011175e-08,2.1618088794639334e-06
2026-06-29 15:23:00+00:00,2.9275144086682303e-08,2.122984597008326e-06
2026-06-29 15:24:00+00:00,3.2955366435771793e-08,2.0967449927411508e-06
2026-06-29 15:25:00+00:00,2.9526850298111643e-08,2.058843392660492e-06
2026-06-29 15:26:00+00:00,2.6222251037211208e-08,2.018203758780146e-06
2026-06-29 15:27:00+00:00,2.6094445715330042e-08,1.9839096694340697e-06
2026-06-29 15:28:00+00:00,2.4815339116912586e-08,1.961693897101213e-06
2026-06-29 15:29:00+00:00,2.682686961463787e-08,1.9407941636018222e-06
2026-06-29 15:30:00+00:00,2.5262064440312315e-08,1.931293581947102e-06
2026-06-29 15:31:00+00:00,2.6187480628436788e-08,1.9109204458800377e-06
2026-06-29 15:32:00+00:00,2.4791356523223843e-08,1.877306431197212e-06
2026-06-29 15:33:00+00:00,2.4069723991715364e-08,1.8558396277512657e-06
2026-06-29 15:34:00+00:00,2.5734905761964914e-08,1.843987547545112e-06
2026-06-29 15:35:00+00:00,2.280467192861124e-08,1.8391634739600704e-06
2026-06-29 15:36:00+00:00,2.4640327112024352e-08,1.8400429553366848e-06
2026-06-29 15:37:00+00:00,2.343089455791869e-08,1.83596603164915e-06
2026-06-29 15:38:00+00:00,2.3816410177346373e-08,1.8409402855468211e-06
2026-06-29 15:39:00+00:00,2.7064286811651076e-08,1.852374793998024e-06
2026-06-29 15:40:00+00:00,2.540513222015761e-08,1.8473414229447367e-06
2026-06-29 15:41:00+00:00,2.3392633607954852e-08,1.827579467317264e-06
2026-06-29 15:42:00+00:00,2.1078959022702293e-08,1.8038499547401443e-06
2026-06-29 15:43:00+00:00,2.3943222515754318e-08,1.7870994497570791e-06
2026-06-29 15:44:00+00:00,2.4474855919720543e-08,1.7640323903833632e-06
2026-06-29 15:45:00+00:00,2.0879122430983443e-08,1.735528257995611e-06
2026-06-29 15:46:00+00:00,1.869554466793488e-08,1.7084888668250642e-06
2026-06-29 15:47:00+00:00,1.839269891945605e-08,1.692718456069997e-06
2026-06-29 15:48:00+00:00,2.0241303744228393e-08,1.6884381466297782e-06
2026-06-29 15:49:00+00:00,1.894231260735069e-08,1.6777171367721166e-06
2026-06-29 15:50:00+00:00,2.011817556990536e-08,1.6657827472954525e-06
2026-06-29 15:51:00+00:00,1.90420816892356e-08,1.6723364524295905e-06
2026-06-29 15:52:00+00:00,2.405809063077413e-08,1.7038028090610169e-06
2026-06-29 15:53:00+00:00,3.557717320745724e-08,1.81647635599802e-06
2026-06-29 15:54:00+00:00,6.460756196702279e-08,2.051087221843773e-06
2026-06-29 15:55:00+00:00,4.812068610249298e-08,2.039221499217092e-06
2026-06-29 15:56:00+00:00,2.6875206060594792e-08,1.8413013549434252e-06
2026-06-29 15:57:00+00:00,2.2958325018862524e-08,1.7323513930023182e-06
2026-06-29 15:58:00+00:00,2.1406730610351588e-08,1.7033729591275917e-06
2026-06-29 15:59:00+00:00,2.2979397940048333e-08,1.7084720411730814e-06
2026-06-29 16:00:00+00:00,2.314399338843032e-08,1.7180644817926805e-06
2026-06-29 16:01:00+00:00,2.3949525029820503e-08,1.7420792346456435e-06
2026-06-29 16:02:00+00:00,2.8466107693247977e-08,1.792706143532996e-06
2026-06-29 16:03:00+00:00,3.545737925492176e-08,1.853414460128988e-06
2026-06-29 16:04:00+00:00,3.9464197243432864e-08,1.901427481243445e-06
2026-06-29 16:05:00+00:00,3.931467773554687e-08,1.922030378409545e-06
2026-06-29 16:06:00+00:00,3.8396777313209896e-08,1.931895667439676e-06
2026-06-29 16:07:00+00:00,3.80412785716544e-08,1.9264725779066798e-06
2026-06-29 16:08:00+00:00,3.8138082913974365e-08,1.9368771972949617e-06
2026-06-29 16:09:00+00:00,4.0678301616026153e-08,1.9580490970838582e-06
2026-06-29 16:10:00+00:00,3.9933667039804284e-08,1.958542043212219e-06
2026-06-29 16:11:00+00:00,4.171664258478813e-08,1.964380317076575e-06
2026-06-29 16:12:00+00:00,3.765763878504913e-08,1.9599851839302573e-06
2026-06-29 16:13:00+00:00,4.063933189968338e-08,1.94670769815275e-06
2026-06-29 16:14:00+00:00,3.486905697513976e-08,1.9274064015917247e-06
2026-06-29 16:15:00+00:00,3.553737926154099e-08,1.919082251333748e-06
2026-06-29 16:16:00+00:00,3.464983322487569e-08,1.912533434733632e-06
2026-06-29 16:17:00+00:00,3.489863331651577e-08,1.907850219140528e-06
2026-06-29 16:18:00+00:00,3.359693323545798e-08,1.9003115312443697e-06
2026-06-29 16:19:00+00:00,3.288899819153812e-08,1.8863906916521955e-06
2026-06-29 16:20:00+00:00,3.488766964210299e-08,1.8853353367376256e-06
2026-06-29 16:21:00+00:00,3.2676936712050526e-08,1.8718836827247287e-06
2026-06-29 16:22:00+00:00,3.11395673691095e-08,1.8454364862918735e-06
2026-06-29 16:23:00+00:00,2.9471975082628887e-08,1.825713184189226e-06
2026-06-29 16:24:00+00:00,2.5670651382370124e-08,1.7970784256249317e-06
2026-06-29 16:25:00+00:00,2.6643645512081093e-08,1.770374183251988e-06
2026-06-29 16:26:00+00:00,2.6275820630417002e-08,1.7469116073698387e-06
2026-06-29 16:27:00+00:00,2.433268520007914e-08,1.7264084135604207e-06
2026-06-29 16:28:00+00:00,2.4175404789161803e-08,1.7170752926176649e-06
2026-06-29 16:29:00+00:00,2.50015403935322e-08,1.7189661321026506e-06
2026-06-29 16:30:00+00:00,2.247845998226694e-08,1.7237837255379418e-06
2026-06-29 16:31:00+00:00,2.3026759166100422e-08,1.7138299881480634e-06
2026-06-29 16:32:00+00:00,2.1825091067739777e-08,1.7012672515193117e-06
2026-06-29 16:33:00+00:00,2.4268549836392598e-08,1.6964158930932172e-06
2026-06-29 16:34:00+00:00,2.160214052082665e-08,1.6859431752891396e-06
2026-06-29 16:35:00+00:00,2.3974704888019005e-08,1.67747396062623e-06
2026-06-29 16:36:00+00:00,2.2826272427778352e-08,1.6742230855015805e-06
2026-06-29 16:37:00+00:00,2.4732148773409793e-08,1.6817980394989718e-06
2026-06-29 16:38:00+00:00,2.52307117420969e-08,1.68788767496153e-06
2026-06-29 16:39:00+00:00,2.4357587946610693e-08,1.7073459730454488e-06
2026-06-29 16:40:00+00:00,2.6722100088250045e-08,1.7202673916472122e-06
2026-06-29 16:41:00+00:00,2.682756417016208e-08,1.7441983573007749e-06
2026-06-29 16:42:00+00:00,2.5941547576735505e-08,1.7531385765323648e-06
2026-06-29 16:43:00+00:00,2.416237876445848e-08,1.7417534081687336e-06
2026-06-29 16:44:00+00:00,2.6067882075153648e-08,1.7252921225008322e-06
2026-06-29 16:45:00+00:00,2.1791770166146307e-08,1.7021462781485752e-06
2026-06-29 16:46:00+00:00,2.3958241612831443e-08,1.6872035075721217e-06
2026-06-29 16:47:00+00:00,2.4306329393652962e-08,1.6790681911516003e-06
2026-06-29 16:48:00+00:00,2.4837673251454362e-08,1.6694413034201716e-06
2026-06-29 16:49:00+00:00,2.2256857690194923e-08,1.6657854757795576e-06
2026-06-29 16:50:00+00:00,2.431972490057888e-08,1.6798092019598698e-06
2026-06-29 16:51:00+00:00,2.6331420599490233e-08,1.6957047819232685e-06
2026-06-29 16:52:00+00:00,2.5301648776121514e-08,1.692036903477856e-06
2026-06-29 16:53:00+00:00,2.2664115917336858e-08,1.684794369793963e-06
2026-06-29 16:54:00+00:00,2.223977801918409e-08,1.6697853197911172e-06
2026-06-29 16:55:00+00:00,2.179932501178428e-08,1.6556047057747492e-06
2026-06-29 16:56:00+00:00,2.50938292367664e-08,1.6482648561577662e-06
2026-06-29 16:57:00+00:00,1.9784163640679253e-08,1.6532031850147175e-06
2026-06-29 16:58:00+00:00,2.5547500115408184e-08,1.6998801584122702e-06
2026-06-29 16:59:00+00:00,3.626967881587007e-08,1.7545872879054514e-06
2026-06-29 17:00:00+00:00,4.059621616647746e-08,1.82072767529462e-06
2026-06-29 17:01:00+00:00,3.4016995442698323e-08,1.8026811403615284e-06
2026-06-29 17:02:00+00:00,2.5747761256411653e-08,1.735415594339429e-06
2026-06-29 17:03:00+00:00,2.2714496950015928e-08,1.6664378108544042e-06
2026-06-29 17:04:00+00:00,2.2501890128978633e-08,1.621399178475258e-06
2026-06-29 17:05:00+00:00,2.042901847687517e-08,1.6043347841332434e-06
2026-06-29 17:06:00+00:00,2.143388044828498e-08,1.5926794958431856e-06
2026-06-29 17:07:00+00:00,2.0679655321487193e-08,1.587593715157709e-06
2026-06-29 17:08:00+00:00,1.7478075875487775e-08,1.5884432968960027e-06
2026-06-29 17:09:00+00:00,1.9870137535349386e-08,1.5836666307222913e-06
2026-06-29 17:10:00+00:00,1.97368716925439e-08,1.586101916473126e-06
2026-06-29 17:11:00+00:00,2.4402091014508187e-08,1.593450747350289e-06
2026-06-29 17:12:00+00:00,1.826419016026648e-08,1.5860437088122126e-06
2026-06-29 17:13:00+00:00,1.8619564556843216e-08,1.5898029914751532e-06
2026-06-29 17:14:00+00:00,2.2530413090748883e-08,1.590471583767794e-06
2026-06-29 17:15:00+00:00,2.240704510825253e-08,1.6084809431049507e-06
2026-06-29 17:16:00+00:00,2.2833873458694143e-08,1.6413075627497165e-06
2026-06-29 17:17:00+00:00,3.2347628575735143e-08,1.702930035207828e-06
2026-06-29 17:18:00+00:00,3.5304260848079145e-08,1.786930056368874e-06
2026-06-29 17:19:00+00:00,4.1432670627727937e-08,1.8533645516072283e-06
2026-06-29 17:20:00+00:00,3.7910876216074036e-08,1.8476076775186807e-06
2026-06-29 17:21:00+00:00,3.9030435772247074e-08,1.86115903488826e-06
2026-06-29 17:22:00+00:00,4.918122087360644e-08,1.9848946521960897e-06
2026-06-29 17:23:00+00:00,5.486036158686147e-08,2.074774783977773e-06
2026-06-29 17:24:00+00:00,6.528609475253688e-08,2.19092703446222e-06
2026-06-29 17:25:00+00:00,6.965279197856944e-08,2.228228595413384e-06
2026-06-29 17:26:00+00:00,7.579915006772353e-08,2.289863914484158e-06
